OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker
562,0.9994961224557997,2516.1985884774,417.0821456376521,2025.2717346922393,3264.5859060490698,1165.469463209324,1979.8762023136649,2221.6741317321726,122.55768889242457,1524.9394811954312
563,0.9095981556807049,9672.216168999816,1142.9533283147096,3893.4611035024564,9737.357914613067,1208.0950739279592,4020.352634648783,9055.338584055426,526.075743370318,1840.588380643515
564,0.9720538712663424,2729.398924382685,690.6252243886385,1813.5021108763617,3186.1754377834973,1147.4017377894486,1655.557283698039,2150.7971097591644,112.02340976511846,978.6520169534168
565,0.9764217345070545,3746.929580727802,918.4004172140444,2746.837495161455,4313.011484565733,1484.482321051973,2833.2873676153813,3071.3001488942664,242.770985380509,1457.3291546063545
566,0.9860529780538679,2650.734278047762,655.8912127046315,1719.030285853997,2962.3854260458247,967.5423607026934,1539.1075692521254,2133.2213152455506,138.37824990242086,895.8021249117729
567,0.9968418186891098,9041.965239378093,1360.5788555843399,4882.287020474641,9176.164081374294,1494.7776975805446,4945.64104272631,8347.461929554973,666.0755457612222,2584.444285110041
568,0.9999669196436247,7249.989101569592,1153.3202718703744,4920.4449328791425,7289.594974472321,1192.926144773105,4811.841181130842,6607.157788279015,510.4889585797991,2327.49129583706
569,0.9979408456741133,2939.4054359662314,486.3865586185822,2228.9589814367555,3305.6277145247277,852.6088371770807,2056.5608065398937,2525.5208871641235,72.50200981647421,1230.6362988839367
570,0.9943277815852692,5646.814944514838,919.7648247930327,3670.9608475850378,5843.324145215008,1116.274025493206,3660.4598528188985,5002.732255125338,275.68213540353287,1558.899854887291
571,0.9975681037220526,8010.813875945756,1376.9743704860687,3978.2408136529584,8046.652039219871,1412.8125337601855,4189.966613180695,7189.583828749746,555.744323290062,1542.7255578998904
572,0.9795139233437385,3091.8443958301777,494.84818512420236,2207.0238116513315,3323.5422416603087,726.546030954333,1962.9557178913983,2684.3746872065926,87.37847650061696,1106.136929976958
573,0.9994820464356354,5899.74950326726,908.3458396267318,4202.1314487017025,6031.632400738247,1040.2287370977276,4071.3879626637904,5334.828922152141,343.4252585116171,1991.0688508444093
574,0.9992274061931475,4828.43767757954,868.8533580042348,3358.8442731555106,4993.71587087768,1034.1315513023776,3222.0965289593596,4386.554025557974,426.96970598266944,1982.0447938344707
575,0.770782104990545,10856.51771418684,902.6987418589005,3858.9184007963822,10857.002222905872,903.1832505779338,3269.607201841208,10285.05183112725,331.23285879931205,1790.1588598476662
576,0.9998270071829698,6540.973651967648,1131.5745866507941,4387.12833685511,6650.846897894094,1241.4478325772302,4488.941655910897,6036.337691191081,626.9386258742279,2562.4190531006357
577,0.974882756117945,3089.5509517866817,651.4459130630373,2082.4404461635604,3241.019193168989,802.914154445345,1867.0764563671494,2694.063402707481,255.95836398383614,1162.7836091481315
578,0.9997217123033697,7513.353382992265,1190.6985433413513,4485.946501655293,7835.9848798926405,1513.3300402417246,4458.255690551839,6734.054484322614,411.39964467170074,2190.1394686568588
579,0.9976010659841671,10075.486150996772,1590.7044522734186,4718.468445434152,10050.022987625323,1565.2412889019763,4815.9057093362535,9299.00666187409,814.2249631507362,2329.410584922647
580,0.6407873741460082,11402.922033268313,799.0985589006015,3468.6639273737205,11185.167202590026,581.3437282223209,2017.8546942070348,11062.299518281354,458.4760439136433,2286.35695913515
581,0.9978282402185119,3843.3458455632917,667.057812577902,2786.848910442417,4109.151111441532,932.8630784561396,2688.425122681385,3396.394465272961,220.1064322875718,1498.7763656716988
582,0.9976654445462415,8836.973309917,1461.2719074915667,4633.37209043204,9139.64579157438,1763.9443891489332,4770.78871055278,8045.3212798372115,669.6198774117744,2492.2589175768
